Nome: JOAO PESSOA
Codigo Estacao: 82798
Latitude: -7.09527777
Longitude: -34.8486111
Altitude: 9.67
Situacao: Operante
Data Inicial: 2001-01-01
Data Final: 2021-03-21
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2006-01-01;8.5;0;30.4;27.98;26.5;71;3.866667;
2006-01-02;3.9;0;30;27.1;22.7;75.75;3.133333;
2006-01-03;7;0;30.4;28.02;26.7;74.5;3.3;
2006-01-04;9.6;0;30.8;28.3;26.7;75.25;3.566667;
2006-01-05;9.4;0;31.2;28.42;26.3;68.25;3.966667;
2006-01-06;3.3;0;30;28.18;26.9;70;3.833333;
2006-01-07;8.2;0;30.8;27.5;23.3;67.25;3.833333;
2006-01-08;9.9;0;30.8;27.78;24.9;69;3.4;
2006-01-09;8.9;0;30.4;28.46;26.9;72.5;3.4;
2006-01-10;9.6;0;31.4;28.5;26.9;69.5;4.133333;
2006-01-11;6.4;1.5;30;27.54;25.3;73;3.433333;
2006-01-12;3.8;.5;30.2;27.98;26.1;74.25;3.2;
2006-01-13;10;0;31.2;28.46;26.9;71.25;4.166667;
2006-01-14;8.8;3.2;30.8;27.66;25.5;72.5;4.4;
2006-01-15;8.2;.6;30.2;27.14;23.9;74.25;4.133333;
2006-01-16;8.6;.2;30.6;27.5;23.1;70.75;3.466667;
2006-01-17;10.4;0;31;28.42;26.5;71.5;4.066667;
2006-01-18;7.7;.3;30.9;28.32;26.9;69.5;3.433333;
2006-01-19;7.8;0;30.8;28.06;26.3;71.25;3.4;
2006-01-20;9.3;0;31.2;28.02;24.5;67.5;3.4;
2006-01-21;10;0;31.2;28.5;26.9;71.5;3.866667;
2006-01-22;8.1;0;31.2;28.5;26.7;70.5;4.166667;
2006-01-23;8.4;0;31.6;28.58;26.3;72.25;4.166667;
2006-01-24;8.5;0;31.3;28.56;26.9;71.25;3.833333;
2006-01-25;7;0;31.2;28.62;27.1;73;5.2;
2006-01-26;7.4;.1;32;28.7;26.9;72.5;2.466667;
2006-01-27;10.2;.1;31.4;28.74;26.9;72.5;2.8;
2006-01-28;10.2;0;31.8;28.78;26.9;71;3.533333;
2006-01-29;9.1;0;31.2;28.14;25.7;76;2.9;
2006-01-30;10.2;.7;31.2;28.74;27.1;71.75;2.966667;
2006-01-31;9.9;0;31.4;28.78;27.1;70;3.566667;
2006-02-01;10.6;0;31.2;28.42;26.3;68;3.466667;
2006-02-02;9.2;0;31;28.14;24.3;72.25;3.433333;
2006-02-03;9.6;.4;31.2;28.62;26.7;73.75;3.8;
2006-02-04;9.1;0;31.4;28.66;26.7;70;3.633333;
2006-02-05;10.2;0;30.4;28.62;26.9;75;2.866667;
2006-02-06;3.4;0;30.8;28.7;27.1;71.75;3.266667;
2006-02-07;9.1;0;31;28.38;25.7;71.75;2.033333;
2006-02-08;4.6;0;30.8;28.18;24.5;73.25;2.333333;
2006-02-09;9;0;31;28.46;25.9;69.5;2.733333;
2006-02-10;9.3;0;31;28.74;27.1;72.5;2.7;
2006-02-11;6.7;0;30.8;28.18;25.9;73;2.366667;
2006-02-12;9.3;0;30.8;28.14;24.5;71.75;2.733333;
2006-02-13;5.5;.4;31;28.86;26.9;73;2.9;
2006-02-14;9.7;0;31.2;28.86;27.1;72;2.7;
2006-02-15;10.2;0;31;28.5;24.1;71.5;2.7;
2006-02-16;10;0;31.6;29.26;27.1;67.75;3.266667;
2006-02-17;9.2;0;31.6;29.06;27.3;71.25;2.566667;
2006-02-18;10;0;31.4;29.22;27.3;71.25;2.933333;
2006-02-19;9;13.4;31;29.34;26.3;67.25;2.933333;
2006-02-20;10.7;0;31;28.66;26.9;72.25;2.8;
2006-02-21;6.3;0;31.6;28.7;26.7;74.5;2.6;
2006-02-22;2.5;0;30;28.1;27.1;80.5;1.966667;
2006-02-23;8.7;.2;31.5;28.32;24.1;75.5;2.1;
2006-02-24;10.2;.2;31.4;28.94;27.1;72.25;2.833333;
2006-02-25;9.8;0;31.2;28.94;26.1;76.25;2.633333;
2006-02-26;10.5;0;31.6;29.22;27.3;75.25;2.833333;
2006-02-27;10.3;0;31.4;29.3;27.5;73.25;3.066667;
2006-02-28;9.2;0;31.4;29.22;27.5;73.5;2.4;
2006-03-01;9.3;0;31.4;29.66;27.5;72;2.9;
2006-03-02;.7;0;30.4;27.18;25.3;84.25;2.133333;
2006-03-03;6.7;1.1;31.6;28.58;24.5;75;2.2;
2006-03-04;9.4;0;32.4;29.62;27.7;76;3.166667;
2006-03-05;10.3;.4;32;29.22;26.5;72;3.4;
2006-03-06;10.4;0;32;29.54;27.7;72.5;2.933333;
2006-03-07;10.2;0;31.6;29.1;26.5;71.25;2.533333;
2006-03-08;9.2;.3;31.6;28.3;25.3;75.75;3;
2006-03-09;9.9;0;31.8;28.78;24.7;71;3.066667;
2006-03-10;10;0;31.6;28.82;24.7;71.25;2.9;
2006-03-11;10.2;0;31.8;29.42;27.9;72.5;2.633333;
2006-03-12;10.4;0;31.4;29.38;27.9;69.75;2.8;
2006-03-13;10.3;0;32;29.34;27.5;72.5;3.433333;
2006-03-14;4.5;.2;31.8;28.82;26.3;72.5;2.766667;
2006-03-15;10.5;0;31.8;29.1;25.9;72;2.466667;
2006-03-16;9.3;0;32;28.98;25.1;73.25;2.966667;
2006-03-17;9.5;.1;32;29.62;28.1;72.75;2.666667;
2006-03-18;9.3;1.2;32;28.94;25.5;75.75;2.966667;
2006-03-19;9.8;0;32;28.62;25.1;75;3.633333;
2006-03-20;0;10.2;28.4;26.22;24.3;91.25;1.433333;
2006-03-21;5.5;12.1;31.2;28.02;24.1;77.25;2.466667;
2006-03-22;8.8;2.2;31.6;28.14;25.3;80.5;2.5;
2006-03-23;3;14.1;31.2;27.86;24.9;80.5;2.966667;
2006-03-24;5.7;5.9;31.2;28.22;24.7;78.25;1.533333;
2006-03-25;8.9;23.4;31.2;28.54;24.7;75.75;2.133333;
2006-03-26;6.9;7.1;31;28.54;24.9;77.75;2.1;
2006-03-27;9.4;0;31.8;29.18;25.9;77;2.4;
2006-03-28;9.8;0;31.6;29.34;27.9;74.75;2.2;
2006-03-29;8.1;5;31.4;28.78;25.3;75;2.166667;
2006-03-30;9.3;2;31.2;28.62;25.3;74;2.5;
2006-03-31;9.4;0;30.5;28.56;24.7;74.25;2;
2006-04-01;6.9;0;31;28.46;24.5;74.75;2.266667;
2006-04-02;9.6;1;31.4;28.18;24.5;78.25;2.533333;
2006-04-03;9.8;.5;31.4;28.86;25.3;73.25;2.7;
2006-04-04;8.7;0;32;29.02;24.9;71.75;2.533333;
2006-04-05;6.6;3.5;31.6;28.58;25.5;77.5;2.466667;
2006-04-06;9.5;.1;32.2;29.7;27.7;74.25;2.9;
2006-04-07;9.3;.4;31.8;29.66;27.7;73;2.8;
2006-04-08;8.8;.1;32.6;28.9;26.9;79.25;3.433333;
2006-04-09;1.3;11.4;29.7;27.2;24.3;86.5;2;
2006-04-10;9;10.8;31;28.42;24.9;77;1.866667;
2006-04-11;10.2;0;31.2;28.78;25.1;75.5;2.833333;
2006-04-12;7.8;0;31.2;28.66;24.7;74.25;2.066667;
2006-04-13;6.6;11;30.6;28.62;25.7;78.5;2.3;
2006-04-14;8.9;0;31.4;28.46;25.1;78.75;2.9;
2006-04-15;.2;7.6;28.6;27.42;25.9;84.75;1.766667;
2006-04-16;6;6.4;31.4;28.54;24.9;75;3.7;
2006-04-17;4.2;12.6;31;27.5;24.5;81.75;2.633333;
2006-04-18;1.8;1.6;29.4;27.1;24.7;86;2.166667;
2006-04-19;2.5;1.2;30.4;27.22;23.9;85.75;.666667;
2006-04-20;7.8;.5;30.6;28.1;23.7;77;2.566667;
2006-04-21;9.9;3.7;31.4;28.74;25.1;72.75;2.966667;
2006-04-22;.8;.1;30;27.14;24.3;84.5;1.733333;
2006-04-23;0;51;28.2;25.66;24.9;91;1.633333;
2006-04-24;2.6;37;30.4;26.34;23.9;89.75;1.5;
2006-04-25;6.8;14.2;30.8;28.22;24.9;80;2.233333;
2006-04-26;5.4;5;30.6;27.82;24.3;79;2.866667;
2006-04-27;8;.3;31.2;28.3;24.5;79;2.166667;
2006-04-28;4.9;.6;31;28.14;25.1;80.75;1.733333;
2006-04-29;6;.1;31;28.22;25.1;80.5;2.3;
2006-04-30;0;16.4;27.8;25.5;24.3;93.5;1.433333;
2006-05-01;4.7;4.3;30.6;26.62;24.3;90.25;2.066667;
2006-05-02;8.3;8.6;31.2;28.62;25.1;75;3.6;
2006-05-03;8;2;31.2;28.7;26.7;80.75;3.1;
2006-05-04;3.3;5.6;30.6;26.82;24.9;94.25;1.9;
2006-05-05;3.2;18.3;30.8;27.74;24.5;81.5;2.733333;
2006-05-06;7.4;.1;30.2;27.7;26.1;80.25;3.033333;
2006-05-07;9.6;.6;31.6;28.18;24.7;78.5;3.733333;
2006-05-08;8.8;.3;31;27.42;24.3;78.5;2.866667;
2006-05-09;5.2;11.6;30.6;27.22;24.7;87;2.3;
2006-05-10;3.3;1.9;30;26.38;24.1;82.25;2.733333;
2006-05-11;4;0;30.6;27.7;24.7;77.25;3.833333;
2006-05-12;10;.2;30.4;28.1;24.7;80.75;1.8;
2006-05-13;9.4;0;30.8;28.58;24.7;80.75;1.966667;
2006-05-14;6.1;12.8;30.8;27.54;24.1;83;1.633333;
2006-05-15;8.4;0;30.6;27.78;24.5;80.25;2.533333;
2006-05-16;9.2;0;31;27.1;24.5;80.75;3.433333;
2006-05-17;2.9;0;30.8;25.22;22.9;84.75;4.066667;
2006-05-18;1.4;5.1;28.6;25.62;23.1;87.75;2.966667;
2006-05-19;0;1.9;27;24.42;23.1;88.75;3.466667;
2006-05-20;6;13.2;30.2;26.78;22.9;76.25;3.466667;
2006-05-21;6.8;0;30.6;27.26;23.9;78.5;4.466667;
2006-05-22;5.3;6.6;30;26.1;23.9;83;2.666667;
2006-05-23;6.3;2;30.6;26.1;23.7;84.5;2.866667;
2006-05-24;5.9;26;29.8;26.3;22.1;85.75;2.733333;
2006-05-25;1.8;33.4;29.2;26.26;23.9;86.5;2.6;
2006-05-26;5.6;1.2;29.8;26.18;23.9;89.25;2.433333;
2006-05-27;5.1;9;30;26.34;23.9;85;2.3;
2006-05-28;6.3;.4;29.8;26.02;22.5;88.25;2.433333;
2006-05-29;8.4;0;30.4;26.78;23.5;84;2.533333;
2006-05-30;6.2;22.8;29.8;27.22;24.3;80;4;
2006-05-31;9.1;0;30.2;27.26;25.3;77.25;3.5;
2006-06-01;5.8;0;30.2;26.62;22.7;68.75;3.766667;
2006-06-02;6.7;8.8;30;25.62;22.9;83.75;2.966667;
2006-06-03;7.7;4.2;30;26.98;22.5;77.75;4.033333;
2006-06-04;.3;8.3;28.6;26.34;23.1;79;4.233333;
2006-06-05;0;4.9;27.7;25.08;23.5;94.25;2.733333;
2006-06-06;4;19.8;29.6;26.14;22.9;86.25;2.6;
2006-06-07;3.7;8.2;29.6;26.06;23.5;87;2.133333;
2006-06-08;2.3;.8;29.4;25.86;23.3;82;3.566667;
2006-06-09;3.1;0;29.2;26.58;23.5;81.75;3.466667;
2006-06-10;8.2;2.8;29.8;26.46;23.7;78;3.766667;
2006-06-11;0;.1;28.2;24.46;22.7;89.5;1.533333;
2006-06-12;8.7;4.6;29.4;26.42;22.5;82;2.133333;
2006-06-13;2.8;26;28.4;24.54;22.9;86.75;3.133333;
2006-06-14;5.7;14.2;29.2;26.02;22.7;79.75;3.1;
2006-06-15;5.9;11.2;29.4;25.14;22.9;91.25;3.066667;
2006-06-16;7.8;.2;30;26.34;22.7;85;2.666667;
2006-06-17;.5;0;28;25.94;23.1;88.5;2.476293;
2006-06-18;8;4.7;29.2;26.38;24.3;85;4;
2006-06-19;5.5;7.6;29.4;27.18;24.3;72.25;5.066667;
2006-06-20;9.6;.1;28.7;26.36;23.7;76.25;3.962213;
2006-06-21;.3;6;27.2;24.94;23.3;95;2.566667;
2006-06-22;7.1;47.2;29.4;26.7;24.1;78.25;4.2;
2006-06-23;6.7;9.4;29.4;25.78;22.3;80.25;2.133333;
2006-06-24;5;.2;28.2;25.3;22.3;87.5;3.066667;
2006-06-25;6;27;29.4;26.5;22.9;79.25;4.2;
2006-06-26;6.9;2;29.7;25.76;23.3;86.5;2;
2006-06-27;7.5;30.8;27;24.98;23.3;93.25;1.466667;
2006-06-28;8;18.9;29.6;26.34;23.1;84;2.966667;
2006-06-29;8.5;2.4;29.2;25.98;23.9;81.25;3.566667;
2006-06-30;7.5;.8;29.4;26.38;22.7;79.75;3.866667;
2006-07-01;8.1;2.4;29.6;25.58;23.1;83.5;3.933333;
2006-07-02;7;3.2;28.4;26.22;23.3;79;3.72888;
2006-07-03;8;3.2;29;25.58;23.1;81;3.7;
2006-07-04;7.6;1.6;29.4;25.3;22.1;80.25;3.1;
2006-07-05;4.2;0;29;24.98;21.1;88;3.466667;
2006-07-06;2.8;18.8;29.2;25.9;22.5;80.25;3.766667;
2006-07-07;8.8;.2;29.2;25.7;21.9;78.75;3.866667;
2006-07-08;4.8;.8;28;24.14;22.5;92.25;3.266667;
2006-07-09;4.5;14;28.6;25.82;22.5;76.75;4.7;
2006-07-10;8.6;0;29;25.5;21.7;74.25;3.966667;
2006-07-11;.6;17.6;28.4;25.54;22.7;86.5;3.9;
2006-07-12;5.2;3.8;29.2;26.58;24.3;81;5.5;
2006-07-13;9;.4;29.2;26.54;24.1;66.75;4.933333;
2006-07-14;7.5;1.8;29.4;25.54;21.3;79.75;3.966667;
2006-07-15;7.6;2.3;28.4;24.7;22.1;90.75;1.9;
2006-07-16;7.1;10.2;29.4;25.7;21.5;85;2.833333;
2006-07-17;.5;12.3;28;24.1;22.5;88.75;3.466667;
2006-07-18;7.5;2.8;28;24.5;21.7;82.25;3.166667;
2006-07-19;9.3;.5;28.8;24.86;21.3;78;3.3;
2006-07-20;9.6;0;28.7;25.88;22.5;72.25;3.366667;
2006-07-21;9.7;0;29;25.14;22.1;77.5;3.4;
2006-07-22;9.5;0;29;25.14;21.5;77.75;3.766667;
2006-07-23;3;6.6;28;25.18;22.1;81.5;2.633333;
2006-07-24;7.3;10;28.4;24.5;22.1;88.5;3.1;
2006-07-25;1;5.8;26;23.86;22.3;92.5;2.5;
2006-07-26;.1;4.2;26;24.18;22.7;93.25;2.933333;
2006-07-27;8.2;16.2;29;24.7;21.9;80;3.066667;
2006-07-28;5.8;0;28.4;25.22;21.1;83.5;3.166667;
2006-07-29;8.2;.3;29.2;25.66;22.1;82;1.766667;
2006-07-30;8.7;0;29;26.58;22.7;81.75;1.966667;
2006-07-31;8.9;.2;29.6;26.98;24.7;77.5;3.933333;
2006-08-01;8.9;1.8;28.8;25.94;24.3;76.25;3.433333;
2006-08-02;9.5;0;28.8;25.06;21.3;76;3.566667;
2006-08-03;3.5;.2;27.8;24.14;21.5;84.5;3.733333;
2006-08-04;0;9.9;26.2;24.14;21.5;84.25;3.6;
2006-08-05;8.5;.3;28.8;25.2;20;77.75;3.866667;
2006-08-06;7.4;0;28.8;25.06;22.9;79;4.1;
2006-08-07;8.5;1;28.8;25.7;21.3;72.5;3.633333;
2006-08-08;4.8;.6;28.8;25.06;21.5;89.5;3.833333;
2006-08-09;1.6;22.4;27.6;25.5;23.3;86;4.333333;
2006-08-10;6.8;11.4;28.8;26.3;24.5;78.75;4.166667;
2006-08-11;8;1.4;28.6;25.46;22.3;77.25;3.6;
2006-08-12;.6;4.6;26.8;23.86;22.9;92;3.133333;
2006-08-13;7.4;7.8;29.2;26.26;22.9;75.75;4.4;
2006-08-14;9.2;.4;29;26.18;21.9;69;3.133333;
2006-08-15;10.2;0;29.2;25.94;24.1;81.25;3.033333;
2006-08-16;0;7;25.8;24.7;23.5;91.75;3.366667;
2006-08-17;8.8;21.8;28.4;25.18;23.3;85.75;3.966667;
2006-08-18;2.7;3.8;28;24.9;21.5;84.5;2.733333;
2006-08-19;7.8;8;28.8;25.26;22.1;80.5;3.366667;
2006-08-20;8.8;.4;29.2;25.86;21.7;80.5;2.533333;
2006-08-21;9.1;0;28.8;26.34;22.5;75.75;2.5;
2006-08-22;9.1;0;29.2;27.3;25.9;77.75;2.566667;
2006-08-23;9.5;0;29.2;26.38;23.7;76.75;3.5;
2006-08-24;6.7;6.6;29.2;26.42;23.7;70;4.166667;
2006-08-25;7.7;0;29.3;25.48;23.7;83.5;2.233333;
2006-08-26;7.8;.2;29.4;25.7;23.7;80.5;3.5;
2006-08-27;8.9;2;29.2;25.82;20.7;73.25;3.2;
2006-08-28;8.6;0;29;25.98;21.3;77.5;3;
2006-08-29;9.3;.2;29.2;26.3;22.3;78.25;2.3;
2006-08-30;9.6;0;29;26.54;22.3;79;2.8;
2006-08-31;0;7.2;28.8;23.7;21.3;92.75;2.9;
2006-09-01;6;19;28.6;24.5;21.5;84.5;5.133333;
2006-09-02;4.6;0;28.8;25.26;22.3;86.5;3.966667;
2006-09-03;7.7;2.3;28.8;26.66;23.9;81;2.2;
2006-09-04;9.4;0;28.8;26.86;25.7;79.25;2.466667;
2006-09-05;10.4;0;29;27.06;25.5;74.5;2.1;
2006-09-06;9.7;0;29.4;26.42;22.9;75.5;3.7;
2006-09-07;7.3;1.6;29;25.26;22.9;82.5;4.666667;
2006-09-08;5.2;13.9;28.6;25.94;21.9;74.25;4.3;
2006-09-09;10.1;.6;29;25.38;22.5;81.75;3.933333;
2006-09-10;9.4;0;29.4;26.5;22.3;77;3.333333;
2006-09-11;7;1.2;29.2;26.1;24.3;81;3.866667;
2006-09-12;10.3;7.3;29.5;26;23.3;72.75;4.3;
2006-09-13;5.3;.8;28.4;25.5;21.5;79.5;3.633333;
2006-09-14;7.7;9.6;28.6;26.02;22.1;70.25;4.033333;
2006-09-15;8.7;.1;29.4;26.3;21.9;80;2.4;
2006-09-16;6.3;.4;29.2;26.62;24.3;80.75;3.7;
2006-09-17;8.6;.3;29.8;27.06;25.7;81.5;2.733333;
2006-09-18;7.5;0;29.4;26.74;25.3;77.75;3.1;
2006-09-19;9.8;.8;29.2;26.7;22.9;73.75;2.7;
2006-09-20;8.4;0;29.2;26.1;24.3;82;3.833333;
2006-09-21;8.6;3.6;29.4;26.86;24.1;80.75;2.433333;
2006-09-22;7.5;0;29.6;26.94;25.7;79.5;2.866667;
2006-09-23;9.6;0;29.8;27.22;25.5;75;3.666667;
2006-09-24;9.4;0;29.2;26.3;21.7;74.5;3.066667;
2006-09-25;9.4;0;29.4;26.62;23.7;75.5;2.933333;
2006-09-26;7.8;0;30.8;27.22;22.9;76.75;3.533333;
2006-09-27;9.3;1.8;30;27.02;24.5;73;4.133333;
2006-09-28;9.4;0;29.4;27.06;25.3;68.75;3.633333;
2006-09-29;10.3;null;29.8;26.66;21.9;67;3.95;
2006-09-30;10;0;29.8;27.5;25.9;76.25;2.633333;
2006-10-01;7.8;0;29.8;27.5;26.1;79;3.166667;
2006-10-02;8.9;.2;30.4;27.54;26.1;72.25;3.3;
2006-10-03;9.5;0;29.9;27.56;26.1;73.25;3.233333;
2006-10-04;10;0;30;27.02;22.5;70.5;3.3;
2006-10-05;9.3;0;30.2;27.62;26.1;74.75;3.833333;
2006-10-06;8.5;1.2;30;27.5;25.5;78.25;3.3;
2006-10-07;10;0;30;27.66;26.1;76.75;2.9;
2006-10-08;9.6;0;29.8;27.62;26.3;72.5;3.4;
2006-10-09;9.9;0;30.8;27.18;25.3;82.25;3.2;
2006-10-10;9.4;2.9;30.4;27.5;24.9;74.25;4.066667;
2006-10-11;7.7;0;30.4;27.58;25.1;74;4.066667;
2006-10-12;5.8;0;30;27.42;26.1;74.25;3.066667;
2006-10-13;10.2;0;29.8;27.46;25.9;74;2.8;
2006-10-14;9.6;0;30.2;27.94;26.3;78.75;3.266667;
2006-10-15;6.8;0;31;28.06;26.5;77.5;3.533333;
2006-10-16;10;0;30.6;28.06;26.3;76;3.466667;
2006-10-17;10.1;0;30.4;27.9;26.5;76.75;2.766667;
2006-10-18;9.9;0;30.4;28.02;26.5;77.5;2.766667;
2006-10-19;10.3;0;30;27.78;26.1;78.5;3.166667;
2006-10-20;9.9;0;30;27.66;26.3;76.25;2.6;
2006-10-21;9.8;0;29.4;27.22;23.9;77.5;3;
2006-10-22;10.1;0;30;27.7;26.3;71.75;2.866667;
2006-10-23;9.6;1.6;31.5;27.12;24.9;80;2.42888;
2006-10-24;10.5;1;30.2;27.62;25.1;73;3.133333;
2006-10-25;10.2;1.2;30;27.38;24.3;74.75;3.133333;
2006-10-26;8.7;0;29.8;27.78;26.3;69.75;3.066667;
2006-10-27;9.9;.2;29.8;27.5;26.1;71;3.433333;
2006-10-28;10;0;30;27.1;23.3;71.5;3.066667;
2006-10-29;8.4;.2;30.2;27.66;26.1;70.5;2.5;
2006-10-30;10.2;0;30;27.46;25.9;76.25;3.4;
2006-10-31;5.6;1.2;30;27.38;25.9;76.25;2.666667;
2006-11-01;10.3;.2;31;28.14;26.1;76.5;3.3;
2006-11-02;10;0;30.5;28.2;26.7;77.25;3.566667;
2006-11-03;10.4;0;30.6;27.94;26.3;69.5;4;
2006-11-04;10.4;0;30.4;27.58;24.5;70.25;2.966667;
2006-11-05;9.3;0;30.2;27.78;26.3;74.5;3.033333;
2006-11-06;10.4;0;30.2;27.74;26.5;78.75;2.633333;
2006-11-07;9.6;0;30.4;28.1;26.5;76.75;2.533333;
2006-11-08;8.7;0;30.4;27.98;26.3;76.25;2.433333;
2006-11-09;10.1;0;30.4;28.06;26.3;76.5;2.066667;
2006-11-10;7.1;0;30.2;27.98;26.7;75;2.5;
2006-11-11;10.3;0;30.6;27.98;25.3;75.5;2.733333;
2006-11-12;9.4;0;30.8;27.94;24.9;77.25;3.233333;
2006-11-13;10.3;0;31.2;28.38;27.1;77.5;3.3;
2006-11-14;10.2;0;30.4;27.98;25.3;73.75;2.9;
2006-11-15;6.3;0;31.4;27.54;24.7;79;2.7;
2006-11-16;6.4;32.4;29.8;26.9;24.7;80;4.133333;
2006-11-17;5.5;.4;29;27.06;24.9;78.75;3.3;
2006-11-18;9.3;3.8;30.8;27.98;25.3;78.25;3.124067;
2006-11-19;1.6;4.2;29.6;27.7;25.3;84.75;2.947773;
2006-11-20;9.1;1;30;27.54;25.5;78.25;3.166667;
2006-11-21;10.3;0;30;27.86;26.5;75.75;3.066667;
2006-11-22;10.2;0;30.2;28.02;26.5;73.5;2.866667;
2006-11-23;9.6;0;31.5;28.32;26.3;75.5;3.1;
2006-11-24;9.6;0;30.2;27.86;26.5;76.25;3.533333;
2006-11-25;8.5;0;30.2;27.42;25.3;72.25;3.1;
2006-11-26;10.6;0;30.2;27.54;25.3;73.25;2.8;
2006-11-27;9.7;0;30.4;27.94;26.5;73.75;2.666667;
2006-11-28;9.2;0;30.8;28.18;26.7;72.5;2.833333;
2006-11-29;8.6;0;30.2;27.94;26.3;74.5;3.2;
2006-11-30;9.9;0;30.4;27.9;26.5;74;3.066667;
2006-12-01;7.1;0;30.4;27.86;26.3;75.5;2.7;
2006-12-02;4.8;0;30.6;28.3;26.5;78;2.766667;
2006-12-03;5;0;30.8;28.22;26.9;71.25;4.066667;
2006-12-04;6.4;0;30.4;27.9;26.1;74.25;2.866667;
2006-12-05;8.5;.2;30.6;27.74;24.7;74.75;2.833333;
2006-12-06;10.1;.1;30.5;27.8;26.1;78;2.633333;
2006-12-07;9.9;.1;30.8;27.98;24.7;78.5;2.466667;
2006-12-08;10;0;31;28.54;27.1;78;3.1;
2006-12-09;10;0;30.6;28.5;27.1;75.25;2.7;
2006-12-10;9;0;30.6;28.34;26.9;77.75;2.5;
2006-12-11;9.7;0;30.6;28.26;26.3;78.25;2.633333;
2006-12-12;9.7;0;30.8;28.54;27.1;76.25;3.133333;
2006-12-13;9.2;0;31;28.34;27.1;79.25;3.4;
2006-12-14;5.4;.2;30.2;27.7;26.1;81;2.866667;
2006-12-15;6.4;0;30.8;28.02;25.1;73.75;3.333333;
2006-12-16;8.9;0;31.1;28.56;26.9;77.5;2.7;
2006-12-17;9.9;0;31;28.74;27.1;78.25;2.966667;
2006-12-18;9.3;0;30.8;28.62;26.9;75;3.066667;
2006-12-19;1.6;.2;29.6;25.18;22.3;92.75;2.133333;
2006-12-20;9.3;14.4;30.6;27.58;22.3;82;3.033333;
2006-12-21;10.8;0;31.2;28.54;26.9;73;3.8;
2006-12-22;6.8;8;30.2;26.62;23.7;80.5;2.066667;
2006-12-23;9.5;.2;30.2;27.46;23.3;73.25;3;
2006-12-24;7.7;.2;30;27.22;23.9;74;2.8;
2006-12-25;9.8;0;30;27.9;25.5;72;2.733333;
2006-12-26;9.1;0;31;27.82;24.3;74.25;2.9;
2006-12-27;9.7;0;31;28.34;25.3;76.25;2.566667;
2006-12-28;4.6;0;30.8;28.38;26.5;77.5;2.9;
2006-12-29;9.3;11;30.2;27.66;25.1;77.5;2.833333;
2006-12-30;4.2;5.8;29.4;26.74;24.7;83.25;2.733333;
2006-12-31;9;1.4;30.6;28.1;25.1;76;3.066667;
2007-01-01;10.4;2.8;31;27.78;25.1;74.5;2.390733;
2007-01-02;7.6;1.2;30.4;27.3;25.5;83.25;2.566667;
2007-01-03;10.2;3.6;30.6;27.62;25.1;75.25;2.966667;
2007-01-04;6.7;8.6;30;27.42;24.3;76.5;2.533333;
2007-01-05;9.9;2;31;28.42;25.9;72.25;3.1;
2007-01-06;7.6;4;30.6;28.26;26.1;78;2.633333;
2007-01-07;10.1;.8;30.9;28.4;25.7;75.25;2.8;
2007-01-08;3.8;0;30.8;28.5;27.1;77.25;3.066667;
2007-01-09;7.3;4.1;30.6;27.34;25.1;84;2.666667;
2007-01-10;8.7;.6;30.8;28.14;25.3;80.25;2.733333;
2007-01-11;8.3;0;31;28.7;26.7;78.5;3.233333;
2007-01-12;9.4;0;30.6;28.42;null;75.5;2.466667;
2007-01-13;9.8;0;31.2;28.82;27.1;72;2.9;
2007-01-14;9.3;0;31.2;28.42;null;79;2.766667;
2007-01-15;9.2;0;31.2;29.3;27.3;81.75;2.966667;
2007-01-16;9.7;0;31.6;28.86;25.7;79.5;3.666667;
2007-01-17;9;6.1;31.2;28.62;25.7;75;3;
2007-01-18;10.3;0;31.6;28.38;25.9;72;3.233333;
2007-01-19;10.2;0;31.6;28.14;23.5;77;2.7;
2007-01-20;9.7;0;31.2;28.78;27.3;75.75;3;
2007-01-21;10.2;0;31.7;29;27.3;72.25;3;
2007-01-22;8.2;0;31;28.06;23.9;70.75;2.266667;
2007-01-23;8.1;0;30.7;28.44;26.9;71.75;2.7;
2007-01-24;5.1;0;31.4;28.62;27.1;73.75;2.266667;
2007-01-25;10.4;0;31.6;28.98;27.3;73.5;2.633333;
2007-01-26;10.1;0;31.9;29.08;27.3;74.75;3.633333;
2007-01-27;9.5;0;32;28.9;25.7;74.75;2.733333;
2007-01-28;9.5;0;31.4;27.98;23.9;76.25;3.1;
2007-01-29;8.1;0;31.5;29.08;26.5;74.5;2.866667;
2007-01-30;9.9;0;31.4;29.18;27.3;73.5;2.833333;
2007-01-31;10.3;0;31.4;28.82;25.3;72.75;2.8;
2007-02-01;9.1;0;31.4;29.06;27.5;77.5;3.066667;
2007-02-02;9.3;0;31.6;29.26;27.7;75.25;2.833333;
2007-02-03;9.6;0;31.6;29.14;27.5;76.5;3.033333;
2007-02-04;9.4;0;31.6;29.5;27.9;77;2.733333;
2007-02-05;9.8;0;32.2;29.46;27.7;73.75;3.4;
2007-02-06;10.3;0;32;29.42;27.7;73.25;4.066667;
